Customer ID,origins,destinations
2608,"40.78258,-72.941764","40.75149,-73.109407"
2609,"40.78258,-72.941764","40.75956,-73.115518"
2610,"40.78258,-72.941764","40.76801,-73.108536"
2611,"40.78258,-72.941764","40.756649,-73.128869"
2612,"40.78258,-72.941764","40.760255,-73.109651"
2613,"40.78258,-72.941764","40.764478,-73.037521"
2614,"40.78258,-72.941764","40.748152,-73.022929"
2615,"40.78258,-72.941764","40.737672,-73.040034"
2616,"40.78258,-72.941764","40.738368,-73.040662"
2617,"40.78258,-72.941764","40.746215,-73.040969"
2618,"40.78258,-72.941764","40.758066,-73.030955"
2619,"40.78258,-72.941764","40.751992,-73.034939"
2620,"40.78258,-72.941764","40.755896,-73.040668"
2621,"40.78258,-72.941764","40.748152,-73.022929"
2622,"40.78258,-72.941764","40.7308,-73.481184"
2623,"40.78258,-72.941764","40.752649,-73.486563"
2624,"40.78258,-72.941764","40.766091,-73.499887"
2625,"40.78258,-72.941764","40.759234,-73.482446"
2626,"40.78258,-72.941764","40.737944,-73.483159"
2627,"40.78258,-72.941764","40.741314,-73.486012"
2628,"40.78258,-72.941764","40.751973,-73.486628"
2629,"40.78258,-72.941764","40.734832,-73.47807"
2630,"40.78258,-72.941764","40.752536,-73.480586"
2631,"40.78258,-72.941764","40.762978,-72.950075"
2632,"40.78258,-72.941764","40.757944,-72.934189"
2633,"40.78258,-72.941764","40.78258,-72.941764"
2634,"40.78258,-72.941764","40.776474,-72.944977"
2635,"40.78258,-72.941764","40.759037,-72.948293"
2636,"40.78258,-72.941764","40.774638,-72.946096"
2637,"40.78258,-72.941764","40.782895,-72.948645"
2638,"40.78258,-72.941764","40.779748,-72.946334"
2639,"40.78258,-72.941764","40.763906,-72.948829"
2640,"40.78258,-72.941764","40.753805,-73.262773"
2641,"40.776474,-72.944977","40.717813,-73.26572"
2642,"40.776474,-72.944977","40.729096,-73.265498"
2643,"40.776474,-72.944977","40.710915,-73.255459"
2644,"40.776474,-72.944977","40.726239,-73.271211"
2645,"40.776474,-72.944977","40.728523,-73.264099"
2646,"40.776474,-72.944977","40.723044,-73.261396"
2647,"40.776474,-72.944977","40.722121,-73.261863"
2648,"40.776474,-72.944977","40.72976,-73.263308"
2649,"40.776474,-72.944977","40.71269,-73.259093"
2650,"40.776474,-72.944977","40.761438,-73.213124"
2651,"40.776474,-72.944977","40.757599,-73.212008"
2652,"40.776474,-72.944977","40.75917,-73.220675"
2653,"40.776474,-72.944977","40.757722,-73.222719"
2654,"40.776474,-72.944977","40.797541,-73.251704"
2655,"40.776474,-72.944977","40.792865,-73.247154"
2656,"40.776474,-72.944977","40.802537,-73.25931"
2657,"40.776474,-72.944977","40.779191,-73.271201"
2658,"40.776474,-72.944977","40.762499,-73.242091"
2659,"40.776474,-72.944977","40.770902,-73.068619"
2660,"40.776474,-72.944977","40.780397,-73.14201"
2661,"40.776474,-72.944977","40.77048,-73.090446"
2662,"40.776474,-72.944977","40.760223,-73.101673"
2663,"40.776474,-72.944977","40.75149,-73.109407"
2664,"40.776474,-72.944977","40.75956,-73.115518"
2665,"40.776474,-72.944977","40.76801,-73.108536"
2666,"40.776474,-72.944977","40.756649,-73.128869"
2667,"40.776474,-72.944977","40.760255,-73.109651"
2668,"40.776474,-72.944977","40.764478,-73.037521"
2669,"40.776474,-72.944977","40.748152,-73.022929"
2670,"40.776474,-72.944977","40.737672,-73.040034"
2671,"40.776474,-72.944977","40.738368,-73.040662"
2672,"40.776474,-72.944977","40.746215,-73.040969"
2673,"40.776474,-72.944977","40.758066,-73.030955"
2674,"40.776474,-72.944977","40.751992,-73.034939"
2675,"40.776474,-72.944977","40.755896,-73.040668"
2676,"40.776474,-72.944977","40.748152,-73.022929"
2677,"40.776474,-72.944977","40.7308,-73.481184"
2678,"40.776474,-72.944977","40.752649,-73.486563"
2679,"40.776474,-72.944977","40.766091,-73.499887"
2680,"40.776474,-72.944977","40.759234,-73.482446"
2681,"40.776474,-72.944977","40.737944,-73.483159"
2682,"40.776474,-72.944977","40.741314,-73.486012"
2683,"40.776474,-72.944977","40.751973,-73.486628"
2684,"40.776474,-72.944977","40.734832,-73.47807"
2685,"40.776474,-72.944977","40.752536,-73.480586"
2686,"40.776474,-72.944977","40.762978,-72.950075"
2687,"40.776474,-72.944977","40.757944,-72.934189"
2688,"40.776474,-72.944977","40.78258,-72.941764"
2689,"40.776474,-72.944977","40.776474,-72.944977"
2690,"40.776474,-72.944977","40.759037,-72.948293"
2691,"40.776474,-72.944977","40.774638,-72.946096"
2692,"40.776474,-72.944977","40.782895,-72.948645"
2693,"40.776474,-72.944977","40.779748,-72.946334"
2694,"40.776474,-72.944977","40.763906,-72.948829"
2695,"40.776474,-72.944977","40.753805,-73.262773"
2696,"40.759037,-72.948293","40.717813,-73.26572"
2697,"40.759037,-72.948293","40.729096,-73.265498"
2698,"40.759037,-72.948293","40.710915,-73.255459"
2699,"40.759037,-72.948293","40.726239,-73.271211"
2700,"40.759037,-72.948293","40.728523,-73.264099"
2701,"40.759037,-72.948293","40.723044,-73.261396"
2702,"40.759037,-72.948293","40.722121,-73.261863"
2703,"40.759037,-72.948293","40.72976,-73.263308"
2704,"40.759037,-72.948293","40.71269,-73.259093"
2705,"40.759037,-72.948293","40.761438,-73.213124"
2706,"40.759037,-72.948293","40.757599,-73.212008"
2707,"40.759037,-72.948293","40.75917,-73.220675"
2708,"40.759037,-72.948293","40.757722,-73.222719"
2709,"40.759037,-72.948293","40.797541,-73.251704"
2710,"40.759037,-72.948293","40.792865,-73.247154"
2711,"40.759037,-72.948293","40.802537,-73.25931"
2712,"40.759037,-72.948293","40.779191,-73.271201"
2713,"40.759037,-72.948293","40.762499,-73.242091"
2714,"40.759037,-72.948293","40.770902,-73.068619"
2715,"40.759037,-72.948293","40.780397,-73.14201"
2716,"40.759037,-72.948293","40.77048,-73.090446"
2717,"40.759037,-72.948293","40.760223,-73.101673"
2718,"40.759037,-72.948293","40.75149,-73.109407"
2719,"40.759037,-72.948293","40.75956,-73.115518"
2720,"40.759037,-72.948293","40.76801,-73.108536"
2721,"40.759037,-72.948293","40.756649,-73.128869"
2722,"40.759037,-72.948293","40.760255,-73.109651"
2723,"40.759037,-72.948293","40.764478,-73.037521"
2724,"40.759037,-72.948293","40.748152,-73.022929"
2725,"40.759037,-72.948293","40.737672,-73.040034"
2726,"40.759037,-72.948293","40.738368,-73.040662"
2727,"40.759037,-72.948293","40.746215,-73.040969"
2728,"40.759037,-72.948293","40.758066,-73.030955"
2729,"40.759037,-72.948293","40.751992,-73.034939"
2730,"40.759037,-72.948293","40.755896,-73.040668"
2731,"40.759037,-72.948293","40.748152,-73.022929"
2732,"40.759037,-72.948293","40.7308,-73.481184"
2733,"40.759037,-72.948293","40.752649,-73.486563"
2734,"40.759037,-72.948293","40.766091,-73.499887"
2735,"40.759037,-72.948293","40.759234,-73.482446"
2736,"40.759037,-72.948293","40.737944,-73.483159"
2737,"40.759037,-72.948293","40.741314,-73.486012"
2738,"40.759037,-72.948293","40.751973,-73.486628"
2739,"40.759037,-72.948293","40.734832,-73.47807"
2740,"40.759037,-72.948293","40.752536,-73.480586"
2741,"40.759037,-72.948293","40.762978,-72.950075"
2742,"40.759037,-72.948293","40.757944,-72.934189"
2743,"40.759037,-72.948293","40.78258,-72.941764"
2744,"40.759037,-72.948293","40.776474,-72.944977"
2745,"40.759037,-72.948293","40.759037,-72.948293"
2746,"40.759037,-72.948293","40.774638,-72.946096"
2747,"40.759037,-72.948293","40.782895,-72.948645"
2748,"40.759037,-72.948293","40.779748,-72.946334"
2749,"40.759037,-72.948293","40.763906,-72.948829"
2750,"40.759037,-72.948293","40.753805,-73.262773"
2751,"40.774638,-72.946096","40.717813,-73.26572"
2752,"40.774638,-72.946096","40.729096,-73.265498"
2753,"40.774638,-72.946096","40.710915,-73.255459"
2754,"40.774638,-72.946096","40.726239,-73.271211"
2755,"40.774638,-72.946096","40.728523,-73.264099"
2756,"40.774638,-72.946096","40.723044,-73.261396"
2757,"40.774638,-72.946096","40.722121,-73.261863"
2758,"40.774638,-72.946096","40.72976,-73.263308"
2759,"40.774638,-72.946096","40.71269,-73.259093"
2760,"40.774638,-72.946096","40.761438,-73.213124"
2761,"40.774638,-72.946096","40.757599,-73.212008"
2762,"40.774638,-72.946096","40.75917,-73.220675"
2763,"40.774638,-72.946096","40.757722,-73.222719"
2764,"40.774638,-72.946096","40.797541,-73.251704"
2765,"40.774638,-72.946096","40.792865,-73.247154"
2766,"40.774638,-72.946096","40.802537,-73.25931"
2767,"40.774638,-72.946096","40.779191,-73.271201"
2768,"40.774638,-72.946096","40.762499,-73.242091"
2769,"40.774638,-72.946096","40.770902,-73.068619"
2770,"40.774638,-72.946096","40.780397,-73.14201"
2771,"40.774638,-72.946096","40.77048,-73.090446"
2772,"40.774638,-72.946096","40.760223,-73.101673"
2773,"40.774638,-72.946096","40.75149,-73.109407"
2774,"40.774638,-72.946096","40.75956,-73.115518"
2775,"40.774638,-72.946096","40.76801,-73.108536"
2776,"40.774638,-72.946096","40.756649,-73.128869"
2777,"40.774638,-72.946096","40.760255,-73.109651"
2778,"40.774638,-72.946096","40.764478,-73.037521"
2779,"40.774638,-72.946096","40.748152,-73.022929"
2780,"40.774638,-72.946096","40.737672,-73.040034"
2781,"40.774638,-72.946096","40.738368,-73.040662"
2782,"40.774638,-72.946096","40.746215,-73.040969"
2783,"40.774638,-72.946096","40.758066,-73.030955"
2784,"40.774638,-72.946096","40.751992,-73.034939"
2785,"40.774638,-72.946096","40.755896,-73.040668"
2786,"40.774638,-72.946096","40.748152,-73.022929"
2787,"40.774638,-72.946096","40.7308,-73.481184"
2788,"40.774638,-72.946096","40.752649,-73.486563"
2789,"40.774638,-72.946096","40.766091,-73.499887"
2790,"40.774638,-72.946096","40.759234,-73.482446"
2791,"40.774638,-72.946096","40.737944,-73.483159"
2792,"40.774638,-72.946096","40.741314,-73.486012"
2793,"40.774638,-72.946096","40.751973,-73.486628"
2794,"40.774638,-72.946096","40.734832,-73.47807"
2795,"40.774638,-72.946096","40.752536,-73.480586"
2796,"40.774638,-72.946096","40.762978,-72.950075"
2797,"40.774638,-72.946096","40.757944,-72.934189"
2798,"40.774638,-72.946096","40.78258,-72.941764"
2799,"40.774638,-72.946096","40.776474,-72.944977"
2800,"40.774638,-72.946096","40.759037,-72.948293"
2801,"40.774638,-72.946096","40.774638,-72.946096"
2802,"40.774638,-72.946096","40.782895,-72.948645"
2803,"40.774638,-72.946096","40.779748,-72.946334"
2804,"40.774638,-72.946096","40.763906,-72.948829"
2805,"40.774638,-72.946096","40.753805,-73.262773"
2806,"40.782895,-72.948645","40.717813,-73.26572"
2807,"40.782895,-72.948645","40.729096,-73.265498"
2808,"40.782895,-72.948645","40.710915,-73.255459"
2809,"40.782895,-72.948645","40.726239,-73.271211"
2810,"40.782895,-72.948645","40.728523,-73.264099"
2811,"40.782895,-72.948645","40.723044,-73.261396"
2812,"40.782895,-72.948645","40.722121,-73.261863"
2813,"40.782895,-72.948645","40.72976,-73.263308"
2814,"40.782895,-72.948645","40.71269,-73.259093"
2815,"40.782895,-72.948645","40.761438,-73.213124"
2816,"40.782895,-72.948645","40.757599,-73.212008"
2817,"40.782895,-72.948645","40.75917,-73.220675"
2818,"40.782895,-72.948645","40.757722,-73.222719"
2819,"40.782895,-72.948645","40.797541,-73.251704"
2820,"40.782895,-72.948645","40.792865,-73.247154"
2821,"40.782895,-72.948645","40.802537,-73.25931"
2822,"40.782895,-72.948645","40.779191,-73.271201"
2823,"40.782895,-72.948645","40.762499,-73.242091"
2824,"40.782895,-72.948645","40.770902,-73.068619"
2825,"40.782895,-72.948645","40.780397,-73.14201"
2826,"40.782895,-72.948645","40.77048,-73.090446"
2827,"40.782895,-72.948645","40.760223,-73.101673"
2828,"40.782895,-72.948645","40.75149,-73.109407"
2829,"40.782895,-72.948645","40.75956,-73.115518"
2830,"40.782895,-72.948645","40.76801,-73.108536"
2831,"40.782895,-72.948645","40.756649,-73.128869"
2832,"40.782895,-72.948645","40.760255,-73.109651"
2833,"40.782895,-72.948645","40.764478,-73.037521"
2834,"40.782895,-72.948645","40.748152,-73.022929"
2835,"40.782895,-72.948645","40.737672,-73.040034"
2836,"40.782895,-72.948645","40.738368,-73.040662"
2837,"40.782895,-72.948645","40.746215,-73.040969"
2838,"40.782895,-72.948645","40.758066,-73.030955"
2839,"40.782895,-72.948645","40.751992,-73.034939"
2840,"40.782895,-72.948645","40.755896,-73.040668"
2841,"40.782895,-72.948645","40.748152,-73.022929"
2842,"40.782895,-72.948645","40.7308,-73.481184"
2843,"40.782895,-72.948645","40.752649,-73.486563"
2844,"40.782895,-72.948645","40.766091,-73.499887"
2845,"40.782895,-72.948645","40.759234,-73.482446"
2846,"40.782895,-72.948645","40.737944,-73.483159"
2847,"40.782895,-72.948645","40.741314,-73.486012"
2848,"40.782895,-72.948645","40.751973,-73.486628"
2849,"40.782895,-72.948645","40.734832,-73.47807"
2850,"40.782895,-72.948645","40.752536,-73.480586"
2851,"40.782895,-72.948645","40.762978,-72.950075"
2852,"40.782895,-72.948645","40.757944,-72.934189"
2853,"40.782895,-72.948645","40.78258,-72.941764"
2854,"40.782895,-72.948645","40.776474,-72.944977"
2855,"40.782895,-72.948645","40.759037,-72.948293"
2856,"40.782895,-72.948645","40.774638,-72.946096"
2857,"40.782895,-72.948645","40.782895,-72.948645"
2858,"40.782895,-72.948645","40.779748,-72.946334"
2859,"40.782895,-72.948645","40.763906,-72.948829"
2860,"40.782895,-72.948645","40.753805,-73.262773"
2861,"40.779748,-72.946334","40.717813,-73.26572"
2862,"40.779748,-72.946334","40.729096,-73.265498"
2863,"40.779748,-72.946334","40.710915,-73.255459"
2864,"40.779748,-72.946334","40.726239,-73.271211"
2865,"40.779748,-72.946334","40.728523,-73.264099"
2866,"40.779748,-72.946334","40.723044,-73.261396"
2867,"40.779748,-72.946334","40.722121,-73.261863"
2868,"40.779748,-72.946334","40.72976,-73.263308"
2869,"40.779748,-72.946334","40.71269,-73.259093"
2870,"40.779748,-72.946334","40.761438,-73.213124"
2871,"40.779748,-72.946334","40.757599,-73.212008"
2872,"40.779748,-72.946334","40.75917,-73.220675"
2873,"40.779748,-72.946334","40.757722,-73.222719"
2874,"40.779748,-72.946334","40.797541,-73.251704"
2875,"40.779748,-72.946334","40.792865,-73.247154"
2876,"40.779748,-72.946334","40.802537,-73.25931"
2877,"40.779748,-72.946334","40.779191,-73.271201"
2878,"40.779748,-72.946334","40.762499,-73.242091"
2879,"40.779748,-72.946334","40.770902,-73.068619"
2880,"40.779748,-72.946334","40.780397,-73.14201"
2881,"40.779748,-72.946334","40.77048,-73.090446"
2882,"40.779748,-72.946334","40.760223,-73.101673"
2883,"40.779748,-72.946334","40.75149,-73.109407"
2884,"40.779748,-72.946334","40.75956,-73.115518"
2885,"40.779748,-72.946334","40.76801,-73.108536"
2886,"40.779748,-72.946334","40.756649,-73.128869"
2887,"40.779748,-72.946334","40.760255,-73.109651"
2888,"40.779748,-72.946334","40.764478,-73.037521"
2889,"40.779748,-72.946334","40.748152,-73.022929"
2890,"40.779748,-72.946334","40.737672,-73.040034"
2891,"40.779748,-72.946334","40.738368,-73.040662"
2892,"40.779748,-72.946334","40.746215,-73.040969"
2893,"40.779748,-72.946334","40.758066,-73.030955"
2894,"40.779748,-72.946334","40.751992,-73.034939"
2895,"40.779748,-72.946334","40.755896,-73.040668"
2896,"40.779748,-72.946334","40.748152,-73.022929"
2897,"40.779748,-72.946334","40.7308,-73.481184"
2898,"40.779748,-72.946334","40.752649,-73.486563"
2899,"40.779748,-72.946334","40.766091,-73.499887"
2900,"40.779748,-72.946334","40.759234,-73.482446"
2901,"40.779748,-72.946334","40.737944,-73.483159"
2902,"40.779748,-72.946334","40.741314,-73.486012"
2903,"40.779748,-72.946334","40.751973,-73.486628"
2904,"40.779748,-72.946334","40.734832,-73.47807"
2905,"40.779748,-72.946334","40.752536,-73.480586"
2906,"40.779748,-72.946334","40.762978,-72.950075"
2907,"40.779748,-72.946334","40.757944,-72.934189"
2908,"40.779748,-72.946334","40.78258,-72.941764"
2909,"40.779748,-72.946334","40.776474,-72.944977"
2910,"40.779748,-72.946334","40.759037,-72.948293"
2911,"40.779748,-72.946334","40.774638,-72.946096"
2912,"40.779748,-72.946334","40.782895,-72.948645"
2913,"40.779748,-72.946334","40.779748,-72.946334"
2914,"40.779748,-72.946334","40.763906,-72.948829"
2915,"40.779748,-72.946334","40.753805,-73.262773"
2916,"40.763906,-72.948829","40.717813,-73.26572"
2917,"40.763906,-72.948829","40.729096,-73.265498"
2918,"40.763906,-72.948829","40.710915,-73.255459"
2919,"40.763906,-72.948829","40.726239,-73.271211"
2920,"40.763906,-72.948829","40.728523,-73.264099"
2921,"40.763906,-72.948829","40.723044,-73.261396"
2922,"40.763906,-72.948829","40.722121,-73.261863"
2923,"40.763906,-72.948829","40.72976,-73.263308"
2924,"40.763906,-72.948829","40.71269,-73.259093"
2925,"40.763906,-72.948829","40.761438,-73.213124"
2926,"40.763906,-72.948829","40.757599,-73.212008"
2927,"40.763906,-72.948829","40.75917,-73.220675"
2928,"40.763906,-72.948829","40.757722,-73.222719"
2929,"40.763906,-72.948829","40.797541,-73.251704"
2930,"40.763906,-72.948829","40.792865,-73.247154"
2931,"40.763906,-72.948829","40.802537,-73.25931"
2932,"40.763906,-72.948829","40.779191,-73.271201"
2933,"40.763906,-72.948829","40.762499,-73.242091"
2934,"40.763906,-72.948829","40.770902,-73.068619"
2935,"40.763906,-72.948829","40.780397,-73.14201"
2936,"40.763906,-72.948829","40.77048,-73.090446"
2937,"40.763906,-72.948829","40.760223,-73.101673"
2938,"40.763906,-72.948829","40.75149,-73.109407"
2939,"40.763906,-72.948829","40.75956,-73.115518"
2940,"40.763906,-72.948829","40.76801,-73.108536"
2941,"40.763906,-72.948829","40.756649,-73.128869"
2942,"40.763906,-72.948829","40.760255,-73.109651"
2943,"40.763906,-72.948829","40.764478,-73.037521"
2944,"40.763906,-72.948829","40.748152,-73.022929"
2945,"40.763906,-72.948829","40.737672,-73.040034"
2946,"40.763906,-72.948829","40.738368,-73.040662"
2947,"40.763906,-72.948829","40.746215,-73.040969"
2948,"40.763906,-72.948829","40.758066,-73.030955"
2949,"40.763906,-72.948829","40.751992,-73.034939"
2950,"40.763906,-72.948829","40.755896,-73.040668"
2951,"40.763906,-72.948829","40.748152,-73.022929"
2952,"40.763906,-72.948829","40.7308,-73.481184"
2953,"40.763906,-72.948829","40.752649,-73.486563"
2954,"40.763906,-72.948829","40.766091,-73.499887"
2955,"40.763906,-72.948829","40.759234,-73.482446"
2956,"40.763906,-72.948829","40.737944,-73.483159"
2957,"40.763906,-72.948829","40.741314,-73.486012"
2958,"40.763906,-72.948829","40.751973,-73.486628"
2959,"40.763906,-72.948829","40.734832,-73.47807"
2960,"40.763906,-72.948829","40.752536,-73.480586"
2961,"40.763906,-72.948829","40.762978,-72.950075"
2962,"40.763906,-72.948829","40.757944,-72.934189"
2963,"40.763906,-72.948829","40.78258,-72.941764"
2964,"40.763906,-72.948829","40.776474,-72.944977"
2965,"40.763906,-72.948829","40.759037,-72.948293"
2966,"40.763906,-72.948829","40.774638,-72.946096"
2967,"40.763906,-72.948829","40.782895,-72.948645"
2968,"40.763906,-72.948829","40.779748,-72.946334"
2969,"40.763906,-72.948829","40.763906,-72.948829"
2970,"40.763906,-72.948829","40.753805,-73.262773"
2971,"40.753805,-73.262773","40.717813,-73.26572"
2972,"40.753805,-73.262773","40.729096,-73.265498"
2973,"40.753805,-73.262773","40.710915,-73.255459"
2974,"40.753805,-73.262773","40.726239,-73.271211"
2975,"40.753805,-73.262773","40.728523,-73.264099"
2976,"40.753805,-73.262773","40.723044,-73.261396"
2977,"40.753805,-73.262773","40.722121,-73.261863"
2978,"40.753805,-73.262773","40.72976,-73.263308"
2979,"40.753805,-73.262773","40.71269,-73.259093"
2980,"40.753805,-73.262773","40.761438,-73.213124"
2981,"40.753805,-73.262773","40.757599,-73.212008"
2982,"40.753805,-73.262773","40.75917,-73.220675"
2983,"40.753805,-73.262773","40.757722,-73.222719"
2984,"40.753805,-73.262773","40.797541,-73.251704"
2985,"40.753805,-73.262773","40.792865,-73.247154"
2986,"40.753805,-73.262773","40.802537,-73.25931"
2987,"40.753805,-73.262773","40.779191,-73.271201"
2988,"40.753805,-73.262773","40.762499,-73.242091"
2989,"40.753805,-73.262773","40.770902,-73.068619"
2990,"40.753805,-73.262773","40.780397,-73.14201"
2991,"40.753805,-73.262773","40.77048,-73.090446"
2992,"40.753805,-73.262773","40.760223,-73.101673"
2993,"40.753805,-73.262773","40.75149,-73.109407"
2994,"40.753805,-73.262773","40.75956,-73.115518"
2995,"40.753805,-73.262773","40.76801,-73.108536"
2996,"40.753805,-73.262773","40.756649,-73.128869"
2997,"40.753805,-73.262773","40.760255,-73.109651"
2998,"40.753805,-73.262773","40.764478,-73.037521"
2999,"40.753805,-73.262773","40.748152,-73.022929"
3000,"40.753805,-73.262773","40.737672,-73.040034"
3001,"40.753805,-73.262773","40.738368,-73.040662"
3002,"40.753805,-73.262773","40.746215,-73.040969"
3003,"40.753805,-73.262773","40.758066,-73.030955"
3004,"40.753805,-73.262773","40.751992,-73.034939"
3005,"40.753805,-73.262773","40.755896,-73.040668"
3006,"40.753805,-73.262773","40.748152,-73.022929"
3007,"40.753805,-73.262773","40.7308,-73.481184"
3008,"40.753805,-73.262773","40.752649,-73.486563"
3009,"40.753805,-73.262773","40.766091,-73.499887"
3010,"40.753805,-73.262773","40.759234,-73.482446"
3011,"40.753805,-73.262773","40.737944,-73.483159"
3012,"40.753805,-73.262773","40.741314,-73.486012"
3013,"40.753805,-73.262773","40.751973,-73.486628"
3014,"40.753805,-73.262773","40.734832,-73.47807"
3015,"40.753805,-73.262773","40.752536,-73.480586"
3016,"40.753805,-73.262773","40.762978,-72.950075"
3017,"40.753805,-73.262773","40.757944,-72.934189"
3018,"40.753805,-73.262773","40.78258,-72.941764"
3019,"40.753805,-73.262773","40.776474,-72.944977"
3020,"40.753805,-73.262773","40.759037,-72.948293"
3021,"40.753805,-73.262773","40.774638,-72.946096"
3022,"40.753805,-73.262773","40.782895,-72.948645"
3023,"40.753805,-73.262773","40.779748,-72.946334"
3024,"40.753805,-73.262773","40.763906,-72.948829"
3025,"40.753805,-73.262773","40.753805,-73.262773"
